"Index","Pos.Qty","Con.Mult","Ccy.Mult","Pos.Value","Pos.Avg.Cost","Txn.Value","Period.Realized.PL","Period.Unrealized.PL","Gross.Trading.PL","Txn.Fees","Net.Trading.PL","sig"
2006-01-02 00:00:00,0,1,1,0,0,0,0,0,0,0,0,NA
2006-03-29 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-30 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-03-31 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-03 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-04 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-05 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-06 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-07 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-10 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-11 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-12 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0
2006-04-13 09:00:00,0,0,1,0,0,0,0,0,0,0,0,1
2006-04-14 09:00:00,1,1,1,186.65,186.65,186.65,0,0,0,0,0,1
2006-04-17 09:00:00,1,1,1,184.95,186.65,0,0,-1.7,-1.70000000000002,0,-1.70000000000002,1
2006-04-18 09:00:00,1,1,1,185.75,186.65,0,0,0.8,0.800000000000011,0,0.800000000000011,1
2006-04-19 09:00:00,1,1,1,187.75,186.65,0,0,2,2,0,2,1
2006-04-20 09:00:00,1,1,1,186.7,186.65,0,0,-1.05,-1.05000000000001,0,-1.05000000000001,1
2006-04-21 09:00:00,1,1,1,189.2,186.65,0,0,2.5,2.5,0,2.5,1
2006-04-24 09:00:00,1,1,1,185.6,186.65,0,0,-3.6,-3.59999999999999,0,-3.59999999999999,1
2006-04-25 09:00:00,1,1,1,186.4,186.65,0,0,0.8,0.800000000000011,0,0.800000000000011,1
2006-04-26 09:00:00,1,1,1,188.95,186.65,0,0,2.55,2.54999999999998,0,2.54999999999998,1
2006-04-27 09:00:00,1,1,1,189,186.65,0,0,0.05,0.0500000000000114,0,0.0500000000000114,1
2006-04-28 09:00:00,1,1,1,184.45,186.65,0,0,-4.55,-4.55000000000001,0,-4.55000000000001,1
2006-05-02 09:00:00,1,1,1,186.4,186.65,0,0,1.95,1.95000000000002,0,1.95000000000002,1
2006-05-03 09:00:00,1,1,1,186.95,186.65,0,0,0.55,0.549999999999983,0,0.549999999999983,1
2006-05-04 09:00:00,1,1,1,187.3,186.65,0,0,0.35,0.350000000000023,0,0.350000000000023,1
2006-05-08 09:00:00,1,1,1,189.1,186.65,0,0,1.8,1.79999999999998,0,1.79999999999998,1
2006-05-09 09:00:00,1,1,1,188.9,186.65,0,0,-0.2,-0.199999999999989,0,-0.199999999999989,1
2006-05-10 09:00:00,1,1,1,188.7,186.65,0,0,-0.2,-0.200000000000017,0,-0.200000000000017,1
2006-05-11 09:00:00,1,1,1,191.05,186.65,0,0,2.35,2.35000000000002,0,2.35000000000002,1
2006-05-12 09:00:00,1,1,1,186.75,186.65,0,0,-4.3,-4.30000000000001,0,-4.30000000000001,1
2006-05-15 09:00:00,1,1,1,183,186.65,0,0,-3.75,-3.75,0,-3.75,-1
2006-05-16 09:00:00,0,1,1,0,0,-178.5,-8.15000000000001,3.65,-4.5,0,-4.5,-1
2006-05-16 09:00:00,-1,1,1,-178.5,178.5,-178.5,0,0,0,0,0,NA
2006-05-17 09:00:00,-1,1,1,-181.35,178.5,0,0,-2.85,-2.84999999999999,0,-2.84999999999999,-1
2006-05-18 09:00:00,-1,1,1,-176.3,178.5,0,0,5.05,5.04999999999998,0,5.04999999999998,-1
2006-05-19 09:00:00,-1,1,1,-177.5,178.5,0,0,-1.2,-1.19999999999999,0,-1.19999999999999,-1
2006-05-22 09:00:00,-1,1,1,-173.2,178.5,0,0,4.3,4.30000000000001,0,4.30000000000001,-1
2006-05-23 09:00:00,-1,1,1,-172.85,178.5,0,0,0.35,0.349999999999994,0,0.349999999999994,-1
2006-05-24 09:00:00,-1,1,1,-173.55,178.5,0,0,-0.7,-0.700000000000017,0,-0.700000000000017,-1
2006-05-25 09:00:00,-1,1,1,-168.3,178.5,0,0,5.25,5.25,0,5.25,-1
2006-05-26 09:00:00,-1,1,1,-171.9,178.5,0,0,-3.6,-3.59999999999999,0,-3.59999999999999,-1
2006-05-29 09:00:00,-1,1,1,-172.5,178.5,0,0,-0.6,-0.599999999999994,0,-0.599999999999994,-1
2006-05-30 09:00:00,-1,1,1,-170.85,178.5,0,0,1.65,1.65000000000001,0,1.65000000000001,1
2006-06-01 09:00:00,0,1,1,0,0,167.95,10.55,-7.65,2.90000000000001,0,2.90000000000001,1
2006-06-01 09:00:00,1,1,1,167.95,167.95,167.95,0,0,0,0,0,NA
2006-06-02 09:00:00,1,1,1,170,167.95,0,0,2.05,2.05000000000001,0,2.05000000000001,1
2006-06-05 09:00:00,1,1,1,168.4,167.95,0,0,-1.6,-1.59999999999999,0,-1.59999999999999,1
2006-06-07 09:00:00,1,1,1,164.3,167.95,0,0,-4.1,-4.09999999999999,0,-4.09999999999999,1
2006-06-08 09:00:00,1,1,1,159.5,167.95,0,0,-4.8,-4.80000000000001,0,-4.80000000000001,1
2006-06-09 09:00:00,1,1,1,160.45,167.95,0,0,0.95,0.949999999999989,0,0.949999999999989,1
2006-06-12 09:00:00,1,1,1,161.05,167.95,0,0,0.6,0.600000000000023,0,0.600000000000023,1
2006-06-13 09:00:00,1,1,1,155.45,167.95,0,0,-5.6,-5.60000000000002,0,-5.60000000000002,1
2006-06-14 09:00:00,1,1,1,158.45,167.95,0,0,3,3,0,3,1
2006-06-15 09:00:00,1,1,1,157.6,167.95,0,0,-0.85,-0.849999999999994,0,-0.849999999999994,1
2006-06-16 09:00:00,1,1,1,163.75,167.95,0,0,6.15,6.15000000000001,0,6.15000000000001,1
2006-06-19 09:00:00,1,1,1,162.55,167.95,0,0,-1.2,-1.19999999999999,0,-1.19999999999999,1
2006-06-20 09:00:00,1,1,1,158.1,167.95,0,0,-4.45,-4.45000000000002,0,-4.45000000000002,1
2006-06-21 09:00:00,1,1,1,158.6,167.95,0,0,0.5,0.5,0,0.5,1
2006-06-22 09:00:00,1,1,1,160.7,167.95,0,0,2.1,2.09999999999999,0,2.09999999999999,1
2006-06-23 09:00:00,1,1,1,158.75,167.95,0,0,-1.95,-1.94999999999999,0,-1.94999999999999,1
2006-06-26 09:00:00,1,1,1,160.65,167.95,0,0,1.9,1.90000000000001,0,1.90000000000001,1
2006-06-27 09:00:00,1,1,1,161.55,167.95,0,0,0.9,0.900000000000006,0,0.900000000000006,1
2006-06-28 09:00:00,1,1,1,160.4,167.95,0,0,-1.15,-1.15000000000001,0,-1.15000000000001,1
2006-06-29 09:00:00,1,1,1,164.1,167.95,0,0,3.7,3.69999999999999,0,3.69999999999999,1
2006-06-30 09:00:00,1,1,1,167.35,167.95,0,0,3.25,3.25,0,3.25,1
2006-07-03 09:00:00,1,1,1,167.5,167.95,0,0,0.15,0.150000000000006,0,0.150000000000006,1
2006-07-04 09:00:00,1,1,1,166.25,167.95,0,0,-1.25,-1.25,0,-1.25,1
2006-07-05 09:00:00,1,1,1,166,167.95,0,0,-0.25,-0.25,0,-0.25,1
2006-07-06 09:00:00,1,1,1,163.2,167.95,0,0,-2.8,-2.80000000000001,0,-2.80000000000001,1
2006-07-07 09:00:00,1,1,1,165.4,167.95,0,0,2.2,2.20000000000002,0,2.20000000000002,1
2006-07-10 09:00:00,1,1,1,169.3,167.95,0,0,3.9,3.90000000000001,0,3.90000000000001,1
2006-07-11 09:00:00,1,1,1,168.5,167.95,0,0,-0.8,-0.800000000000011,0,-0.800000000000011,1
2006-07-12 09:00:00,1,1,1,168.5,167.95,0,0,0,0,0,0,1
2006-07-13 09:00:00,1,1,1,165.7,167.95,0,0,-2.8,-2.80000000000001,0,-2.80000000000001,1
2006-07-14 09:00:00,1,1,1,161,167.95,0,0,-4.7,-4.69999999999999,0,-4.69999999999999,1
2006-07-18 09:00:00,1,1,1,158.9,167.95,0,0,-2.1,-2.09999999999999,0,-2.09999999999999,1
2006-07-19 09:00:00,1,1,1,159.7,167.95,0,0,0.8,0.799999999999983,0,0.799999999999983,1
2006-07-20 09:00:00,1,1,1,165.7,167.95,0,0,6,6,0,6,1
2006-07-21 09:00:00,1,1,1,165,167.95,0,0,-0.7,-0.699999999999989,0,-0.699999999999989,1
2006-07-24 09:00:00,1,1,1,164.1,167.95,0,0,-0.9,-0.900000000000006,0,-0.900000000000006,1
2006-07-25 09:00:00,1,1,1,166.85,167.95,0,0,2.75,2.75,0,2.75,1
2006-07-26 09:00:00,1,1,1,166.2,167.95,0,0,-0.65,-0.650000000000006,0,-0.650000000000006,1
2006-07-27 09:00:00,1,1,1,168.95,167.95,0,0,2.75,2.75,0,2.75,1
2006-07-28 09:00:00,1,1,1,169.3,167.95,0,0,0.35,0.350000000000023,0,0.350000000000023,1
2006-07-31 09:00:00,1,1,1,168.7,167.95,0,0,-0.6,-0.600000000000023,0,-0.600000000000023,1
2006-08-01 09:00:00,1,1,1,167.9,167.95,0,0,-0.8,-0.799999999999983,0,-0.799999999999983,1
2006-08-02 09:00:00,1,1,1,169.2,167.95,0,0,1.3,1.29999999999998,0,1.29999999999998,1
2006-08-03 09:00:00,1,1,1,168.95,167.95,0,0,-0.25,-0.25,0,-0.25,1
2006-08-04 09:00:00,1,1,1,170.05,167.95,0,0,1.1,1.10000000000002,0,1.10000000000002,1
2006-08-07 09:00:00,1,1,1,168.1,167.95,0,0,-1.95,-1.95000000000002,0,-1.95000000000002,1
2006-08-08 09:00:00,1,1,1,170.55,167.95,0,0,2.45,2.45000000000002,0,2.45000000000002,1
2006-08-09 09:00:00,1,1,1,172.3,167.95,0,0,1.75,1.75,0,1.75,1
2006-08-10 09:00:00,1,1,1,170.75,167.95,0,0,-1.55,-1.55000000000001,0,-1.55000000000001,1
2006-08-11 09:00:00,1,1,1,168.4,167.95,0,0,-2.35,-2.34999999999999,0,-2.34999999999999,1
2006-08-14 09:00:00,1,1,1,168.65,167.95,0,0,0.25,0.25,0,0.25,1
2006-08-16 09:00:00,1,1,1,172,167.95,0,0,3.35,3.34999999999999,0,3.34999999999999,1
2006-08-17 09:00:00,1,1,1,173.5,167.95,0,0,1.5,1.5,0,1.5,1
2006-08-18 09:00:00,1,1,1,174.25,167.95,0,0,0.75,0.75,0,0.75,1
2006-08-21 09:00:00,1,1,1,172.65,167.95,0,0,-1.6,-1.59999999999999,0,-1.59999999999999,1
2006-08-22 09:00:00,1,1,1,174.6,167.95,0,0,1.95,1.94999999999999,0,1.94999999999999,1
2006-08-23 09:00:00,1,1,1,173,167.95,0,0,-1.6,-1.59999999999999,0,-1.59999999999999,1
2006-08-24 09:00:00,1,1,1,172,167.95,0,0,-1,-1,0,-1,1
2006-08-25 09:00:00,1,1,1,173.85,167.95,0,0,1.85,1.84999999999999,0,1.84999999999999,1
2006-08-28 09:00:00,1,1,1,173.3,167.95,0,0,-0.55,-0.549999999999983,0,-0.549999999999983,1
2006-08-29 09:00:00,1,1,1,175.4,167.95,0,0,2.1,2.09999999999999,0,2.09999999999999,1
2006-08-30 09:00:00,1,1,1,175.05,167.95,0,0,-0.35,-0.349999999999994,0,-0.349999999999994,1
2006-08-31 09:00:00,1,1,1,176,167.95,0,0,0.95,0.949999999999989,0,0.949999999999989,1
2006-09-01 09:00:00,1,1,1,176.4,167.95,0,0,0.4,0.400000000000006,0,0.400000000000006,1
2006-09-04 09:00:00,1,1,1,176.6,167.95,0,0,0.2,0.199999999999989,0,0.199999999999989,1
2006-09-05 09:00:00,1,1,1,177.8,167.95,0,0,1.2,1.20000000000002,0,1.20000000000002,1
2006-09-06 09:00:00,1,1,1,176.5,167.95,0,0,-1.3,-1.30000000000001,0,-1.30000000000001,1
2006-09-07 09:00:00,1,1,1,175.75,167.95,0,0,-0.75,-0.75,0,-0.75,1
2006-09-08 09:00:00,1,1,1,176.5,167.95,0,0,0.75,0.75,0,0.75,1
2006-09-11 09:00:00,1,1,1,173.1,167.95,0,0,-3.4,-3.40000000000001,0,-3.40000000000001,1
2006-09-12 09:00:00,1,1,1,172.4,167.95,0,0,-0.7,-0.699999999999989,0,-0.699999999999989,1
2006-09-13 09:00:00,1,1,1,172.75,167.95,0,0,0.35,0.349999999999994,0,0.349999999999994,1
2006-09-14 09:00:00,1,1,1,175.6,167.95,0,0,2.85,2.84999999999999,0,2.84999999999999,1
2006-09-15 09:00:00,1,1,1,177.9,167.95,0,0,2.3,2.30000000000001,0,2.30000000000001,1
2006-09-18 09:00:00,1,1,1,179.3,167.95,0,0,1.4,1.40000000000001,0,1.40000000000001,1
2006-09-19 09:00:00,1,1,1,179.1,167.95,0,0,-0.2,-0.200000000000017,0,-0.200000000000017,1
2006-09-20 09:00:00,1,1,1,179.05,167.95,0,0,-0.05,-0.0499999999999829,0,-0.0499999999999829,1
2006-09-21 09:00:00,1,1,1,178.6,167.95,0,0,-0.45,-0.450000000000017,0,-0.450000000000017,1
2006-09-22 09:00:00,1,1,1,176.3,167.95,0,0,-2.3,-2.29999999999998,0,-2.29999999999998,1
2006-09-25 09:00:00,1,1,1,177.3,167.95,0,0,1,1,0,1,1
2006-09-26 09:00:00,1,1,1,175.6,167.95,0,0,-1.7,-1.70000000000002,0,-1.70000000000002,1
2006-09-27 09:00:00,1,1,1,178.3,167.95,0,0,2.7,2.70000000000002,0,2.70000000000002,1
2006-09-28 09:00:00,1,1,1,179.4,167.95,0,0,1.1,1.09999999999999,0,1.09999999999999,1
2006-09-29 09:00:00,1,1,1,179.1,167.95,0,0,-0.3,-0.300000000000011,0,-0.300000000000011,1
2006-10-02 09:00:00,1,1,1,179.6,167.95,0,0,0.5,0.5,0,0.5,1
2006-10-04 09:00:00,1,1,1,177.1,167.95,0,0,-2.5,-2.5,0,-2.5,1
2006-10-09 09:00:00,1,1,1,172.5,167.95,0,0,-4.6,-4.59999999999999,0,-4.59999999999999,-1
2006-10-10 09:00:00,0,1,1,0,0,-174.2,6.25,-4.55,1.69999999999999,0,1.69999999999999,-1
2006-10-10 09:00:00,-1,1,1,-174.2,174.2,-174.2,0,0,0,0,0,NA
2006-10-11 09:00:00,-1,1,1,-174,174.2,0,0,0.2,0.199999999999989,0,0.199999999999989,-1
2006-10-12 09:00:00,-1,1,1,-175.5,174.2,0,0,-1.5,-1.5,0,-1.5,-1
2006-10-13 09:00:00,-1,1,1,-177.2,174.2,0,0,-1.7,-1.69999999999999,0,-1.69999999999999,-1
2006-10-16 09:00:00,-1,1,1,-178.15,174.2,0,0,-0.95,-0.950000000000017,0,-0.950000000000017,1
2006-10-17 09:00:00,0,1,1,0,0,177.5,-3.30000000000001,3.95,0.650000000000006,0,0.650000000000006,1
2006-10-17 09:00:00,1,1,1,177.5,177.5,177.5,0,0,0,0,0,NA
2006-10-18 09:00:00,1,1,1,177.8,177.5,0,0,0.3,0.300000000000011,0,0.300000000000011,1
2006-10-19 09:00:00,1,1,1,177.3,177.5,0,0,-0.5,-0.5,0,-0.5,1
2006-10-20 09:00:00,1,1,1,178.65,177.5,0,0,1.35,1.34999999999999,0,1.34999999999999,1
2006-10-23 09:00:00,1,1,1,178.7,177.5,0,0,0.05,0.0499999999999829,0,0.0499999999999829,1
2006-10-24 09:00:00,1,1,1,178.8,177.5,0,0,0.1,0.100000000000023,0,0.100000000000023,1
2006-10-25 09:00:00,1,1,1,179.3,177.5,0,0,0.5,0.5,0,0.5,1
2006-10-26 09:00:00,1,1,1,179.75,177.5,0,0,0.45,0.449999999999989,0,0.449999999999989,1
2006-10-27 09:00:00,1,1,1,179.25,177.5,0,0,-0.5,-0.5,0,-0.5,1
2006-10-30 09:00:00,1,1,1,177,177.5,0,0,-2.25,-2.25,0,-2.25,1
2006-10-31 09:00:00,1,1,1,178.15,177.5,0,0,1.15,1.15000000000001,0,1.15000000000001,1
2006-11-01 09:00:00,1,1,1,179.9,177.5,0,0,1.75,1.75,0,1.75,1
2006-11-02 09:00:00,1,1,1,180.25,177.5,0,0,0.35,0.349999999999994,0,0.349999999999994,1
2006-11-03 09:00:00,1,1,1,180.3,177.5,0,0,0.05,0.0500000000000114,0,0.0500000000000114,1
2006-11-06 09:00:00,1,1,1,179.9,177.5,0,0,-0.4,-0.400000000000006,0,-0.400000000000006,1
2006-11-07 09:00:00,1,1,1,181.15,177.5,0,0,1.25,1.25,0,1.25,1
2006-11-08 09:00:00,1,1,1,179.75,177.5,0,0,-1.4,-1.40000000000001,0,-1.40000000000001,1
2006-11-09 09:00:00,1,1,1,182,177.5,0,0,2.25,2.25,0,2.25,1
2006-11-10 09:00:00,1,1,1,181.85,177.5,0,0,-0.15,-0.150000000000006,0,-0.150000000000006,1
2006-11-13 09:00:00,1,1,1,182.1,177.5,0,0,0.25,0.25,0,0.25,1
2006-11-14 09:00:00,1,1,1,183,177.5,0,0,0.9,0.900000000000006,0,0.900000000000006,1
2006-11-15 09:00:00,1,1,1,183.5,177.5,0,0,0.5,0.5,0,0.5,1
2006-11-16 09:00:00,1,1,1,183.9,177.5,0,0,0.4,0.400000000000006,0,0.400000000000006,1
2006-11-17 09:00:00,1,1,1,183.8,177.5,0,0,-0.1,-0.0999999999999943,0,-0.0999999999999943,1
2006-11-20 09:00:00,1,1,1,182,177.5,0,0,-1.8,-1.80000000000001,0,-1.80000000000001,1
2006-11-21 09:00:00,1,1,1,182.8,177.5,0,0,0.8,0.800000000000011,0,0.800000000000011,1
2006-11-22 09:00:00,1,1,1,184.95,177.5,0,0,2.15,2.14999999999998,0,2.14999999999998,1
2006-11-23 09:00:00,1,1,1,184.9,177.5,0,0,-0.05,-0.0499999999999829,0,-0.0499999999999829,1
2006-11-24 09:00:00,1,1,1,184.65,177.5,0,0,-0.25,-0.25,0,-0.25,1
2006-11-27 09:00:00,1,1,1,184.55,177.5,0,0,-0.1,-0.0999999999999943,0,-0.0999999999999943,1
2006-11-28 09:00:00,1,1,1,183.15,177.5,0,0,-1.4,-1.40000000000001,0,-1.40000000000001,1
2006-11-29 09:00:00,1,1,1,184.85,177.5,0,0,1.7,1.69999999999999,0,1.69999999999999,1
2006-11-30 09:00:00,1,1,1,185.8,177.5,0,0,0.95,0.950000000000017,0,0.950000000000017,1
2006-12-01 09:00:00,1,1,1,185.5,177.5,0,0,-0.3,-0.300000000000011,0,-0.300000000000011,1
2006-12-04 09:00:00,1,1,1,185.1,177.5,0,0,-0.4,-0.400000000000006,0,-0.400000000000006,1
2006-12-05 09:00:00,1,1,1,184.55,177.5,0,0,-0.55,-0.549999999999983,0,-0.549999999999983,1
2006-12-06 09:00:00,1,1,1,182.95,177.5,0,0,-1.6,-1.60000000000002,0,-1.60000000000002,1
2006-12-07 09:00:00,1,1,1,182.35,177.5,0,0,-0.6,-0.599999999999994,0,-0.599999999999994,1
2006-12-08 09:00:00,1,1,1,179.5,177.5,0,0,-2.85,-2.84999999999999,0,-2.84999999999999,-1
2006-12-11 09:00:00,0,1,1,0,0,-179.7,2.19999999999999,-2,0.199999999999989,0,0.199999999999989,-1
2006-12-11 09:00:00,-1,1,1,-179.7,179.7,-179.7,0,0,0,0,0,NA
2006-12-12 09:00:00,-1,1,1,-178.15,179.7,0,0,1.55,1.54999999999998,0,1.54999999999998,-1
2006-12-13 09:00:00,-1,1,1,-178.25,179.7,0,0,-0.1,-0.0999999999999943,0,-0.0999999999999943,-1
2006-12-14 09:00:00,-1,1,1,-182.4,179.7,0,0,-4.15,-4.15000000000001,0,-4.15000000000001,-1
2006-12-15 09:00:00,-1,1,1,-183.5,179.7,0,0,-1.1,-1.09999999999999,0,-1.09999999999999,1
2006-12-18 09:00:00,0,1,1,0,0,184.95,-5.25,3.8,-1.44999999999999,0,-1.44999999999999,1
2006-12-18 09:00:00,1,1,1,184.95,184.95,184.95,0,0,0,0,0,NA
2006-12-19 09:00:00,1,1,1,184.6,184.95,0,0,-0.35,-0.349999999999994,0,-0.349999999999994,1
2006-12-20 09:00:00,1,1,1,186.95,184.95,0,0,2.35,2.34999999999999,0,2.34999999999999,1
2006-12-21 09:00:00,1,1,1,186.5,184.95,0,0,-0.45,-0.449999999999989,0,-0.449999999999989,1
2006-12-22 09:00:00,1,1,1,186.3,184.95,0,0,-0.2,-0.199999999999989,0,-0.199999999999989,1
2006-12-26 09:00:00,1,1,1,185,184.95,0,0,-1.3,-1.30000000000001,0,-1.30000000000001,1
2006-12-27 09:00:00,1,1,1,186.65,184.95,0,0,1.65,1.65000000000001,0,1.65000000000001,1
2006-12-28 09:00:00,1,1,1,186.8,184.95,0,0,0.15,0.150000000000006,0,0.150000000000006,1
2007-01-02 09:00:00,1,1,1,187,184.95,0,0,0.2,0.199999999999989,0,0.199999999999989,1
2007-01-03 09:00:00,1,1,1,184,184.95,0,0,-3,-3,0,-3,-1
2007-01-04 09:00:00,0,1,1,0,0,-181.7,-3.25,0.95,-2.30000000000001,0,-2.30000000000001,-1
2007-01-04 09:00:00,-1,1,1,-181.7,181.7,-181.7,0,0,0,0,0,NA
2007-01-05 09:00:00,-1,1,1,-179.55,181.7,0,0,2.15,2.14999999999998,0,2.14999999999998,-1
2007-01-08 09:00:00,-1,1,1,-177.85,181.7,0,0,1.7,1.70000000000002,0,1.70000000000002,-1
2007-01-09 09:00:00,-1,1,1,-178.35,181.7,0,0,-0.5,-0.5,0,-0.5,-1
2007-01-10 09:00:00,-1,1,1,-175.45,181.7,0,0,2.9,2.90000000000001,0,2.90000000000001,-1
2007-01-11 09:00:00,-1,1,1,-177,181.7,0,0,-1.55,-1.55000000000001,0,-1.55000000000001,-1
2007-01-12 09:00:00,-1,1,1,-180,181.7,0,0,-3,-3,0,-3,-1
2007-01-15 09:00:00,-1,1,1,-180.5,181.7,0,0,-0.5,-0.5,0,-0.5,-1
2007-01-16 09:00:00,-1,1,1,-180.85,181.7,0,0,-0.35,-0.349999999999994,0,-0.349999999999994,-1
2007-01-17 09:00:00,-1,1,1,-179.15,181.7,0,0,1.7,1.69999999999999,0,1.69999999999999,-1
2007-01-18 09:00:00,-1,1,1,-180.2,181.7,0,0,-1.05,-1.04999999999998,0,-1.04999999999998,-1
2007-01-19 09:00:00,-1,1,1,-175.95,181.7,0,0,4.25,4.25,0,4.25,-1
2007-01-22 09:00:00,-1,1,1,-177.5,181.7,0,0,-1.55,-1.55000000000001,0,-1.55000000000001,-1
2007-01-23 09:00:00,-1,1,1,-177.3,181.7,0,0,0.2,0.199999999999989,0,0.199999999999989,-1
2007-01-24 09:00:00,-1,1,1,-180.65,181.7,0,0,-3.35,-3.34999999999999,0,-3.34999999999999,1
2007-01-25 09:00:00,0,1,1,0,0,180.6,1.09999999999999,-1.05,0.0500000000000114,0,0.0500000000000114,1
2007-01-25 09:00:00,1,1,1,180.6,180.6,180.6,0,0,0,0,0,NA
2007-01-26 09:00:00,1,1,1,178.05,180.6,0,0,-2.55,-2.54999999999998,0,-2.54999999999998,1
2007-01-29 09:00:00,1,1,1,177.6,180.6,0,0,-0.45,-0.450000000000017,0,-0.450000000000017,1
2007-01-30 09:00:00,1,1,1,178.6,180.6,0,0,1,1,0,1,1
2007-01-31 09:00:00,1,1,1,177.1,180.6,0,0,-1.5,-1.5,0,-1.5,1
2007-02-01 09:00:00,1,1,1,180.05,180.6,0,0,2.95,2.95000000000002,0,2.95000000000002,1
2007-02-02 09:00:00,1,1,1,183.5,180.6,0,0,3.45,3.44999999999999,0,3.44999999999999,1
2007-02-05 09:00:00,1,1,1,184.4,180.6,0,0,0.9,0.900000000000006,0,0.900000000000006,1
2007-02-06 09:00:00,1,1,1,185.6,180.6,0,0,1.2,1.19999999999999,0,1.19999999999999,1
2007-02-07 09:00:00,1,1,1,185.9,180.6,0,0,0.3,0.300000000000011,0,0.300000000000011,1
2007-02-08 09:00:00,1,1,1,184.7,180.6,0,0,-1.2,-1.20000000000002,0,-1.20000000000002,1
2007-02-09 09:00:00,1,1,1,185.2,180.6,0,0,0.5,0.5,0,0.5,1
2007-02-12 09:00:00,1,1,1,183.25,180.6,0,0,-1.95,-1.94999999999999,0,-1.94999999999999,-1
2007-02-13 09:00:00,0,1,1,0,0,-184.4,3.80000000000001,-2.65,1.15000000000001,0,1.15000000000001,-1
2007-02-13 09:00:00,-1,1,1,-184.4,184.4,-184.4,0,0,0,0,0,NA
2007-02-14 09:00:00,-1,1,1,-186.45,184.4,0,0,-2.05,-2.04999999999998,0,-2.04999999999998,-1
2007-02-15 09:00:00,-1,1,1,-187.55,184.4,0,0,-1.1,-1.10000000000002,0,-1.10000000000002,-1
2007-02-16 09:00:00,-1,1,1,-188.3,184.4,0,0,-0.75,-0.75,0,-0.75,-1
2007-02-20 09:00:00,-1,1,1,-188.5,184.4,0,0,-0.2,-0.199999999999989,0,-0.199999999999989,-1
2007-02-21 09:00:00,-1,1,1,-188.85,184.4,0,0,-0.35,-0.349999999999994,0,-0.349999999999994,-1
2007-02-22 09:00:00,-1,1,1,-190.45,184.4,0,0,-1.6,-1.59999999999999,0,-1.59999999999999,-1
2007-02-23 09:00:00,-1,1,1,-190.3,184.4,0,0,0.15,0.149999999999977,0,0.149999999999977,-1
2007-02-26 09:00:00,-1,1,1,-190.35,184.4,0,0,-0.05,-0.0499999999999829,0,-0.0499999999999829,-1
2007-02-27 09:00:00,-1,1,1,-188.35,184.4,0,0,2,2,0,2,-1
2007-02-28 09:00:00,-1,1,1,-183.2,184.4,0,0,5.15,5.15000000000001,0,5.15000000000001,-1
2007-03-02 09:00:00,-1,1,1,-182.7,184.4,0,0,0.5,0.5,0,0.5,-1
2007-03-05 09:00:00,-1,1,1,-177.8,184.4,0,0,4.9,4.89999999999998,0,4.89999999999998,-1
2007-03-06 09:00:00,-1,1,1,-181.1,184.4,0,0,-3.3,-3.29999999999998,0,-3.29999999999998,-1
2007-03-07 09:00:00,-1,1,1,-182.75,184.4,0,0,-1.65,-1.65000000000001,0,-1.65000000000001,-1
2007-03-08 09:00:00,-1,1,1,-183.25,184.4,0,0,-0.5,-0.5,0,-0.5,-1
2007-03-09 09:00:00,-1,1,1,-184.8,184.4,0,0,-1.55,-1.55000000000001,0,-1.55000000000001,-1
2007-03-12 09:00:00,-1,1,1,-187.4,184.4,0,0,-2.6,-2.59999999999999,0,-2.59999999999999,-1
2007-03-13 09:00:00,-1,1,1,-186.85,184.4,0,0,0.55,0.550000000000011,0,0.550000000000011,-1
2007-03-14 09:00:00,-1,1,1,-182.8,184.4,0,0,4.05,4.04999999999998,0,4.04999999999998,-1
2007-03-15 09:00:00,-1,1,1,-185.95,184.4,0,0,-3.15,-3.14999999999998,0,-3.14999999999998,-1
2007-03-16 09:00:00,-1,1,1,-185.15,184.4,0,0,0.8,0.799999999999983,0,0.799999999999983,-1
2007-03-19 09:00:00,-1,1,1,-187.25,184.4,0,0,-2.1,-2.09999999999999,0,-2.09999999999999,-1
2007-03-20 09:00:00,-1,1,1,-187.95,184.4,0,0,-0.7,-0.699999999999989,0,-0.699999999999989,-1
2007-03-21 09:00:00,-1,1,1,-187,184.4,0,0,0.95,0.949999999999989,0,0.949999999999989,-1
2007-03-22 09:00:00,-1,1,1,-188.6,184.4,0,0,-1.6,-1.59999999999999,0,-1.59999999999999,-1
2007-03-23 09:00:00,-1,1,1,-188.6,184.4,0,0,0,0,0,0,1
2007-03-26 09:00:00,0,1,1,0,0,188.6,-4.19999999999999,4.2,0,0,0,1
2007-03-26 09:00:00,1,1,1,188.6,188.6,188.6,0,0,0,0,0,NA
2007-03-27 09:00:00,1,1,1,189.8,188.6,0,0,1.2,1.20000000000002,0,1.20000000000002,1
